5.54E-11	10753.38963
5.60E-11	10743.50271
5.67E-11	10733.50107
5.73E-11	10723.38339
5.80E-11	10713.14832
5.87E-11	10702.79448
5.94E-11	10692.32052
6.01E-11	10681.72503
6.08E-11	10671.0066
6.15E-11	10660.16381
6.22E-11	10649.19521
6.29E-11	10638.09935
6.36E-11	10626.87474
6.44E-11	10615.51989
6.51E-11	10604.0333
6.59E-11	10592.41343
6.66E-11	10580.65874
6.74E-11	10568.76766
6.82E-11	10556.73861
6.90E-11	10544.56999
6.98E-11	10532.26018
7.06E-11	10519.80754
7.14E-11	10507.21042
7.22E-11	10494.46713
7.31E-11	10481.57599
7.39E-11	10468.53527
7.48E-11	10455.34325
7.56E-11	10441.99816
7.65E-11	10428.49823
7.74E-11	10414.84166
7.83E-11	10401.02664
7.92E-11	10387.05132
8.01E-11	10372.91386
8.11E-11	10358.61236
8.20E-11	10344.14492
8.30E-11	10329.50962
8.39E-11	10314.70451
8.49E-11	10299.72761
8.59E-11	10284.57695
8.69E-11	10269.25049
8.79E-11	10253.74621
8.89E-11	10238.06203
8.99E-11	10222.19587
9.10E-11	10206.14562
9.20E-11	10189.90914
9.31E-11	10173.48428
9.42E-11	10156.86883
9.53E-11	10140.06061
9.64E-11	10123.05736
9.75E-11	10105.85683
9.86E-11	10088.45672
9.98E-11	10070.85472
1.01E-10	10053.04849
1.02E-10	10035.03566
1.03E-10	10016.81382
1.04E-10	9998.380568
1.06E-10	9979.733435
1.07E-10	9960.869942
1.08E-10	9941.787581
1.09E-10	9922.483811
1.11E-10	9902.956064
1.12E-10	9883.20174
1.13E-10	9863.21821
1.15E-10	9843.002816
1.16E-10	9822.552867
1.17E-10	9801.865641
1.19E-10	9780.938386
1.20E-10	9759.768316
1.21E-10	9738.352614
1.23E-10	9716.68843
1.24E-10	9694.772881
1.26E-10	9672.60305
1.27E-10	9650.175988
1.29E-10	9627.488709
1.30E-10	9604.538194
1.32E-10	9581.321389
1.33E-10	9557.835204
1.35E-10	9534.076514
1.36E-10	9510.042156
1.38E-10	9485.728933
1.39E-10	9461.133609
1.41E-10	9436.25291
1.43E-10	9411.083526
1.44E-10	9385.622106
1.46E-10	9359.865263
1.48E-10	9333.809568
1.49E-10	9307.451555
1.51E-10	9280.787715
1.53E-10	9253.8145
1.55E-10	9226.52832
1.56E-10	9198.925545
1.58E-10	9171.0025
1.60E-10	9142.755469
1.62E-10	9114.180695
1.64E-10	9085.274373
1.66E-10	9056.032657
1.68E-10	9026.451655
1.70E-10	8996.527431
1.72E-10	8966.256003
1.74E-10	8935.633341
1.76E-10	8904.655371
1.78E-10	8873.31797
1.80E-10	8841.616968
1.82E-10	8809.548145
1.84E-10	8777.107235
1.86E-10	8744.289919
1.88E-10	8711.091831
1.90E-10	8677.508552
1.93E-10	8643.535613
1.95E-10	8609.168493
1.97E-10	8574.402619
1.99E-10	8539.233364
2.02E-10	8503.656046
2.04E-10	8467.665933
2.06E-10	8431.258234
2.09E-10	8394.428103
2.11E-10	8357.17064
2.14E-10	8319.480887
2.16E-10	8281.353827
2.19E-10	8242.784387
2.21E-10	8203.767434
2.24E-10	8164.297774
2.26E-10	8124.370157
2.29E-10	8083.979268
2.32E-10	8043.119731
2.34E-10	8001.78611
2.37E-10	7959.972903
2.40E-10	7917.674546
2.43E-10	7874.88541
2.45E-10	7831.599801
2.48E-10	7787.811957
2.51E-10	7743.516053
2.54E-10	7698.706192
2.57E-10	7653.376411
2.60E-10	7607.520679
2.63E-10	7561.132891
2.66E-10	7514.206876
2.69E-10	7466.736388
2.72E-10	7418.71511
2.75E-10	7370.13665
2.79E-10	7320.994545
2.82E-10	7271.282254
2.85E-10	7220.993162
2.88E-10	7170.120576
2.92E-10	7156.092164
2.95E-10	7151.716453
2.99E-10	7147.289971
3.02E-10	7142.812129
3.05E-10	7138.282332
3.09E-10	7133.699977
3.13E-10	7129.064453
3.16E-10	7124.375145
3.20E-10	7119.631427
3.24E-10	7114.832669
3.27E-10	7109.978232
3.31E-10	7105.06747
3.35E-10	7100.09973
3.39E-10	7095.07435
3.43E-10	7089.990661
3.47E-10	7084.847987
3.51E-10	7079.645644
3.55E-10	7074.38294
3.59E-10	7069.059173
3.63E-10	7063.673636
3.67E-10	7058.225611
3.72E-10	7052.714374
3.76E-10	7047.139191
3.80E-10	7041.499321
3.85E-10	7035.794012
3.89E-10	7030.022506
3.94E-10	7024.184034
3.98E-10	7018.27782
4.03E-10	7012.303077
4.08E-10	7006.25901
4.12E-10	7000.144816
4.17E-10	6993.959679
4.22E-10	6987.702778
4.27E-10	6981.373279
4.32E-10	6974.97034
4.37E-10	6968.49311
4.42E-10	6962.855924
4.47E-10	6957.305913
4.52E-10	6951.691506
4.57E-10	6946.011957
4.63E-10	6940.266509
4.68E-10	6934.454398
4.74E-10	6928.57485
4.79E-10	6922.627083
4.85E-10	6916.610305
4.90E-10	6910.523715
4.96E-10	6904.366505
5.02E-10	6898.137853
5.07E-10	6891.836932
5.13E-10	6885.462902
5.19E-10	6879.014916
5.25E-10	6872.492115
5.31E-10	6865.893631
5.38E-10	6859.218587
5.44E-10	6852.466093
5.50E-10	6845.635252
5.57E-10	6838.725154
5.63E-10	6831.734879
5.70E-10	6824.663498
5.76E-10	6817.510069
5.83E-10	6810.27364
5.90E-10	6802.953248
5.96E-10	6796.139919
6.03E-10	6789.26313
6.10E-10	6782.30655
6.17E-10	6775.269255
6.25E-10	6768.150308
6.32E-10	6760.94876
6.39E-10	6753.663655
6.47E-10	6746.294022
6.54E-10	6738.838881
6.62E-10	6731.297239
6.69E-10	6723.668093
6.77E-10	6715.950428
6.85E-10	6708.143216
6.93E-10	6700.245419
7.01E-10	6692.255986
7.09E-10	6684.173852
7.17E-10	6675.997944
7.26E-10	6667.727171
7.34E-10	6659.360435
7.43E-10	6650.896622
7.51E-10	6642.48901
7.60E-10	6634.082716
7.69E-10	6625.578885
7.78E-10	6616.976386
7.87E-10	6608.274074
7.96E-10	6599.470791
8.05E-10	6590.565366
8.14E-10	6581.556612
8.24E-10	6572.443332
8.33E-10	6563.224312
8.43E-10	6553.898326
8.53E-10	6544.464133
8.63E-10	6534.920476
8.73E-10	6525.266087
8.83E-10	6515.499679
8.93E-10	6505.619954
9.03E-10	6495.625596
9.14E-10	6485.506284
9.25E-10	6475.266644
9.35E-10	6464.908195
9.46E-10	6454.429559
9.57E-10	6443.829342
9.68E-10	6433.106132
9.79E-10	6422.258503
9.91E-10	6411.285012
1.00E-09	6400.184197
1.01E-09	6388.954582
1.03E-09	6377.594672
1.04E-09	6366.102956
1.05E-09	6354.477903
1.06E-09	6342.717967
1.07E-09	6330.770358
1.09E-09	6318.584163
1.10E-09	6306.256573
1.11E-09	6293.785949
1.12E-09	6281.170631
1.14E-09	6268.40894
1.15E-09	6255.499178
1.16E-09	6242.439627
1.18E-09	6229.228548
1.19E-09	6215.864184
1.21E-09	6202.344755
1.22E-09	6188.668464
1.23E-09	6174.83349
1.25E-09	6160.77931
1.26E-09	6146.539661
1.28E-09	6132.134793
1.29E-09	6117.562787
1.31E-09	6102.821706
1.32E-09	6087.909587
1.34E-09	6072.824446
1.35E-09	6057.564275
1.37E-09	6042.127044
1.38E-09	6026.510697
1.40E-09	6010.713158
1.42E-09	5994.874229
1.43E-09	5978.995596
1.45E-09	5962.932727
1.47E-09	5946.683484
1.48E-09	5930.245704
1.50E-09	5913.6172
1.52E-09	5896.795759
1.54E-09	5879.779142
1.55E-09	5862.565085
1.57E-09	5845.151297
1.59E-09	5827.889917
1.61E-09	5811.02691
1.63E-09	5793.968244
1.65E-09	5776.71165
1.67E-09	5759.254831
1.68E-09	5741.595465
1.70E-09	5723.731201
1.72E-09	5705.659661
1.74E-09	5687.378441
1.76E-09	5669.136728
1.78E-09	5652.198716
1.81E-09	5635.064175
1.83E-09	5617.730826
1.85E-09	5600.196362
1.87E-09	5582.458449
1.89E-09	5564.514726
1.91E-09	5546.362807
1.93E-09	5528.000274
1.96E-09	5511.020972
1.98E-09	5494.718551
2.00E-09	5478.226977
2.03E-09	5461.544054
2.05E-09	5444.667562
2.07E-09	5427.595256
2.10E-09	5410.324864
2.12E-09	5392.854086
2.15E-09	5377.354671
2.17E-09	5362.363973
2.20E-09	5347.199341
2.22E-09	5331.858758
2.25E-09	5316.34018
2.27E-09	5300.641543
2.30E-09	5284.760759
2.33E-09	5269.800951
2.35E-09	5256.469688
2.38E-09	5242.983744
2.41E-09	5229.341327
2.44E-09	5215.540618
2.46E-09	5201.579784
2.49E-09	5187.456964
2.52E-09	5174.327221
2.55E-09	5162.58425
2.58E-09	5150.705026
2.61E-09	5138.687971
2.64E-09	5126.531484
2.67E-09	5114.233948
2.70E-09	5101.793727
2.73E-09	5091.195888
2.77E-09	5080.843341
2.80E-09	5070.370676
2.83E-09	5059.776498
2.86E-09	5049.059399
2.90E-09	5038.217951
2.93E-09	5028.384846
2.96E-09	5019.286691
3.00E-09	5010.082973
3.03E-09	5000.772465
3.07E-09	4991.353929
3.10E-09	4981.826113
3.14E-09	4973.132077
3.18E-09	4965.030655
3.21E-09	4956.835234
3.25E-09	4948.544724
3.29E-09	4940.15802
3.33E-09	4931.674007
3.37E-09	4924.201688
3.40E-09	4916.875822
3.44E-09	4909.464956
3.48E-09	4901.968102
3.52E-09	4894.384265
3.57E-09	4887.03798
3.61E-09	4880.38528
3.65E-09	4873.65539
3.69E-09	4866.847414
3.73E-09	4859.960447
3.78E-09	4852.993572
3.82E-09	4846.828686
3.87E-09	4840.625759
3.91E-09	4834.35086
3.96E-09	4828.003155
4.00E-09	4821.581799
4.05E-09	4815.712151
4.09E-09	4809.918997
4.14E-09	4804.058626
4.19E-09	4798.130259
4.24E-09	4792.133107
4.29E-09	4786.613276
4.34E-09	4781.141611
4.39E-09	4775.606459
4.44E-09	4770.007084
4.49E-09	4764.344631
4.54E-09	4759.187995
4.60E-09	4753.971528
4.65E-09	4748.694536
4.70E-09	4743.356315
4.76E-09	4738.118345
4.81E-09	4733.164666
4.87E-09	4728.153511
4.92E-09	4723.084212
