chemistry method employed: Configuration Interaction (HF Orbitals) CAS used in target analysis: Frozen orbitals: (1a1,
2a1, 1b2, )^6 Active space: (3a1, 4a1, 5a1, 6a1, 7a1, 1b1, 2b1, 2b2, 3b2, 4b2, 1a2, )^17 Virtual molecular orbitals
allocation for augmentation to the continuum orbitals. This is required for the construction of the N+1 trial eigenkets.
1 virtual MOs of A1 symmetry retained 1 virtual MOs of B1 symmetry retained 1 virtual MOs of B2 symmetry retained 0
virtual MOs of A2 symmetry retained Scattering method employed: close coupling (CC) expansion Continuum orbitals:
orbitals which represent the scattering electron. A partial wave expansion of up to and including g-wave is employed
(see Faure et. al. (2002)). Number of target states employed in close coupling expansion and retained in the outer
region: 12 (see SelectedTargetStates.txt in results folder for details). R-matrix sphere radius: 10 a_0 R-matrix
propagated to 100.1a_0 Assumptions of the BEB ionisation cross section calculations: the ionisation energy of 0 is 6.88
eV by Koopmans theorem Q=1 for all the bound orbitals. bound orbitals used in the computation of the BEB cross section
(binding energies B and kinetic energies U are given in eV): n=1 IR=a1 occ=2 B=562.75 U=27.212 n=2 IR=a1 occ=2 B=432.13
U=54.424 n=3 IR=a1 occ=2 B=45.22 U=81.636 n=4 IR=a1 occ=2 B=24.91 U=108.848 n=5 IR=a1 occ=2 B=21.17 U=136.06 n=6 IR=a1
occ=1 B=6.88 U=163.272 n=1 IR=b1 occ=2 B=20.65 U=27.212 n=1 IR=b2 occ=2 B=562.75 U=27.212 n=2 IR=b2 occ=2 B=40.28
U=54.424 n=3 IR=b2 occ=2 B=21.09 U=81.636 n=4 IR=b2 occ=2 B=14.93 U=108.848 n=1 IR=a2 occ=2 B=14.29 U=27.212
UPDATED: 2011-04-18 17:40:16
------------------------------------------------------------
 6.8800e+0	 0.0000e+0
 1.6880e+1	5.5959e-21
 2.6880e+1	1.7024e-20
 3.6880e+1	2.6010e-20
 4.6880e+1	3.1635e-20
 5.6880e+1	3.5341e-20
 6.6880e+1	3.7649e-20
 7.6880e+1	3.9042e-20
 8.6880e+1	3.9822e-20
 9.6880e+1	4.0184e-20
 1.0688e+2	4.0259e-20
 1.1688e+2	4.0132e-20
 1.2688e+2	3.9863e-20
 1.3688e+2	3.9495e-20
 1.4688e+2	3.9057e-20
 1.5688e+2	3.8572e-20
 1.6688e+2	3.8055e-20
 1.7688e+2	3.7517e-20
 1.8688e+2	3.6968e-20
 1.9688e+2	3.6414e-20
 2.0688e+2	3.5860e-20
 2.1688e+2	3.5309e-20
 2.2688e+2	3.4764e-20
 2.3688e+2	3.4226e-20
 2.4688e+2	3.3698e-20
 2.5688e+2	3.3180e-20
 2.6688e+2	3.2674e-20
 2.7688e+2	3.2178e-20
 2.8688e+2	3.1694e-20
 2.9688e+2	3.1222e-20
 3.0688e+2	3.0761e-20
 3.1688e+2	3.0312e-20
 3.2688e+2	2.9875e-20
 3.3688e+2	2.9448e-20
 3.4688e+2	2.9033e-20
 3.5688e+2	2.8629e-20
 3.6688e+2	2.8235e-20
 3.7688e+2	2.7851e-20
 3.8688e+2	2.7477e-20
 3.9688e+2	2.7113e-20
